frame.time_epoch	ip.src	ip.dst	ip.len	tcp.dstport	tcp.srcport	udp.dstport	udp.srcport	frame.protocols
1429224535.154726000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.173950000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.183501000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.195694000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224535.214599000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224535.234368000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.254737000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.276299000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224535.283929000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.294210000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.312963000						5355	61669	eth:ipv6:udp:dns
1429224535.313014000						5355	57568	eth:ipv6:udp:dns
1429224535.313300000	10.3.40.145	224.0.0.252	62			5355	57568	eth:ip:udp:dns
1429224535.313431000	10.3.40.145	224.0.0.252	62			5355	61669	eth:ip:udp:dns
1429224535.315839000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224535.334201000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.353284000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224535.353806000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224535.354521000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224535.369171000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224535.374648000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224535.376637000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224535.383555000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.392447000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224535.395067000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.414107000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.435483000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224535.454067000	10.3.40.145	173.194.207.127	131			19305	60388	eth:ip:udp:data
1429224535.474393000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.483564000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.486747000						5355	62624	eth:ipv6:udp:dns
1429224535.486784000						5355	62042	eth:ipv6:udp:dns
1429224535.487013000	10.3.40.145	224.0.0.252	51			5355	62042	eth:ip:udp:dns
1429224535.487133000	10.3.40.145	224.0.0.252	51			5355	62624	eth:ip:udp:dns
1429224535.495043000	10.3.40.145	173.194.207.127	131			19305	60388	eth:ip:udp:data
1429224535.514646000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.534115000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224535.555813000	10.3.40.145	173.194.207.127	128			19305	60388	eth:ip:udp:data
1429224535.573778000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224535.585660000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.595108000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224535.615115000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.634036000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224535.634861000	10.3.40.145	173.194.207.127	147			19305	60388	eth:ip:udp:data
1429224535.654141000	10.3.40.145	173.194.207.127	155			19305	60388	eth:ip:udp:data
1429224535.675363000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.683394000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.684291000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224535.693841000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224535.715957000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224535.734744000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224535.754948000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.774072000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.783449000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.795767000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224535.814541000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.821835000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224535.834669000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224535.850456000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224535.854741000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224535.873630000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224535.875261000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224535.883816000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.894428000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224535.915137000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224535.933765000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224535.954762000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224535.974724000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224535.983845000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224535.994328000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.014598000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.035771000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224536.054411000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.074632000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.083646000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.094768000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.114382000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224536.134435000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224536.155662000	10.3.40.145	173.194.207.127	131			19305	60388	eth:ip:udp:data
1429224536.174196000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.185467000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.194540000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.214564000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.234948000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.254291000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.275644000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224536.284185000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.293456000	10.3.40.145	239.255.255.250	125			1900	51219	eth:ip:udp:http
1429224536.294922000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224536.296496000	10.3.40.145	10.3.40.122	52	2869	60539			eth:ip:tcp
1429224536.297429000	10.3.40.145	10.3.40.209	52	2869	60541			eth:ip:tcp
1429224536.298427000	10.3.40.145	10.3.40.28	52	2869	60542			eth:ip:tcp
1429224536.299945000	10.3.40.145	10.3.40.217	52	2869	60543			eth:ip:tcp
1429224536.301419000	10.3.40.145	10.3.40.217	52	2869	60544			eth:ip:tcp
1429224536.301589000	10.3.40.209	10.3.40.145	52	60541	2869			eth:ip:tcp
1429224536.301789000	10.3.40.145	10.3.40.209	40	2869	60541			eth:ip:tcp
1429224536.302328000	10.3.40.145	10.3.40.209	294	2869	60541			eth:ip:tcp:http
1429224536.302657000	10.3.40.28	10.3.40.145	52	60542	2869			eth:ip:tcp
1429224536.302694000	10.3.40.145	10.3.40.76	52	2869	60545			eth:ip:tcp
1429224536.302826000	10.3.40.145	10.3.40.28	40	2869	60542			eth:ip:tcp
1429224536.302974000	10.3.40.145	10.3.40.28	293	2869	60542			eth:ip:tcp:http
1429224536.304040000	10.3.40.145	10.3.40.121	52	2869	60546			eth:ip:tcp
1429224536.306626000	10.3.40.76	10.3.40.145	52	60545	2869			eth:ip:tcp
1429224536.306785000	10.3.40.145	10.3.40.76	40	2869	60545			eth:ip:tcp
1429224536.306975000	10.3.40.145	10.3.40.76	293	2869	60545			eth:ip:tcp:http
1429224536.307746000	10.3.40.28	10.3.40.145	261	60542	2869			eth:ip:tcp:http
1429224536.307747000	10.3.40.28	10.3.40.145	1500	60542	2869			eth:ip:tcp
1429224536.307749000	10.3.40.28	10.3.40.145	1278	60542	2869			eth:ip:tcp
1429224536.307754000	10.3.40.28	10.3.40.145	1500	60542	2869			eth:ip:tcp:http:xml
1429224536.307756000	10.3.40.217	10.3.40.145	52	60543	2869			eth:ip:tcp
1429224536.307924000	10.3.40.145	10.3.40.28	52	2869	60542			eth:ip:tcp
1429224536.308237000	10.3.40.145	10.3.40.28	40	2869	60542			eth:ip:tcp
1429224536.308557000	10.3.40.145	10.3.40.217	40	2869	60543			eth:ip:tcp
1429224536.308740000	10.3.40.145	10.3.40.217	294	2869	60543			eth:ip:tcp:http
1429224536.308814000	10.3.40.217	10.3.40.145	52	60544	2869			eth:ip:tcp
1429224536.308817000	10.3.40.121	10.3.40.145	52	60546	2869			eth:ip:tcp
1429224536.309024000	10.3.40.145	10.3.40.217	40	2869	60544			eth:ip:tcp
1429224536.309175000	10.3.40.145	10.3.40.217	294	2869	60544			eth:ip:tcp:http
1429224536.309257000	10.3.40.145	10.3.40.121	40	2869	60546			eth:ip:tcp
1429224536.309292000	10.3.40.145	10.3.40.121	294	2869	60546			eth:ip:tcp:http
1429224536.309705000	10.3.40.209	10.3.40.145	261	60541	2869			eth:ip:tcp:http
1429224536.310261000	10.3.40.145	10.3.40.28	40	2869	60542			eth:ip:tcp
1429224536.314769000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224536.317793000	10.3.40.209	10.3.40.145	1500	60541	2869			eth:ip:tcp
1429224536.317796000	10.3.40.209	10.3.40.145	1276	60541	2869			eth:ip:tcp
1429224536.317798000	10.3.40.209	10.3.40.145	1500	60541	2869			eth:ip:tcp:http:xml
1429224536.317802000	10.3.40.76	10.3.40.145	264	60545	2869			eth:ip:tcp:http
1429224536.317804000	10.3.40.76	10.3.40.145	1500	60545	2869			eth:ip:tcp
1429224536.317806000	10.3.40.28	10.3.40.145	40	60542	2869			eth:ip:tcp
1429224536.317951000	10.3.40.145	10.3.40.209	52	2869	60541			eth:ip:tcp
1429224536.318260000	10.3.40.145	10.3.40.209	40	2869	60541			eth:ip:tcp
1429224536.318326000	10.3.40.145	10.3.40.209	40	2869	60541			eth:ip:tcp
1429224536.318563000	10.3.40.145	10.3.40.76	40	2869	60545			eth:ip:tcp
1429224536.318815000	10.3.40.121	10.3.40.145	264	60546	2869			eth:ip:tcp:http
1429224536.319560000	10.3.40.121	10.3.40.145	1500	60546	2869			eth:ip:tcp
1429224536.319660000	10.3.40.145	10.3.40.121	40	2869	60546			eth:ip:tcp
1429224536.321828000	10.3.40.76	10.3.40.145	1500	60545	2869			eth:ip:tcp
1429224536.322655000	10.3.40.76	10.3.40.145	1500	60545	2869			eth:ip:tcp
1429224536.322661000	10.3.40.209	10.3.40.145	40	60541	2869			eth:ip:tcp
1429224536.322662000	10.3.40.76	10.3.40.145	1472	60545	2869			eth:ip:tcp:http:xml
1429224536.322846000	10.3.40.145	10.3.40.76	40	2869	60545			eth:ip:tcp
1429224536.323403000	10.3.40.121	10.3.40.145	1500	60546	2869			eth:ip:tcp
1429224536.324907000	10.3.40.121	10.3.40.145	1500	60546	2869			eth:ip:tcp
1429224536.324910000	10.3.40.121	10.3.40.145	1468	60546	2869			eth:ip:tcp:http:xml
1429224536.325036000	10.3.40.145	10.3.40.121	40	2869	60546			eth:ip:tcp
1429224536.325816000	10.3.40.217	10.3.40.145	264	60544	2869			eth:ip:tcp:http
1429224536.325817000	10.3.40.217	10.3.40.145	264	60543	2869			eth:ip:tcp:http
1429224536.325819000	10.3.40.217	10.3.40.145	1500	60543	2869			eth:ip:tcp
1429224536.325821000	10.3.40.217	10.3.40.145	1500	60544	2869			eth:ip:tcp
1429224536.325977000	10.3.40.145	10.3.40.217	40	2869	60543			eth:ip:tcp
1429224536.326216000	10.3.40.145	10.3.40.217	40	2869	60544			eth:ip:tcp
1429224536.326744000	10.3.40.145	10.3.40.76	40	2869	60545			eth:ip:tcp
1429224536.327723000	10.3.40.145	10.3.40.121	40	2869	60546			eth:ip:tcp
1429224536.328188000	10.3.40.122	10.3.40.145	52	60539	2869			eth:ip:tcp
1429224536.328356000	10.3.40.145	10.3.40.122	40	2869	60539			eth:ip:tcp
1429224536.328489000	10.3.40.145	10.3.40.122	294	2869	60539			eth:ip:tcp:http
1429224536.331127000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224536.331586000	10.3.40.76	10.3.40.145	40	60545	2869			eth:ip:tcp
1429224536.331587000	10.3.40.121	10.3.40.145	40	60546	2869			eth:ip:tcp
1429224536.332773000	10.3.40.217	10.3.40.145	1500	60543	2869			eth:ip:tcp
1429224536.333624000	10.3.40.217	10.3.40.145	1337	60543	2869			eth:ip:tcp
1429224536.333627000	10.3.40.217	10.3.40.145	1500	60543	2869			eth:ip:tcp:http:xml
1429224536.333632000	10.3.40.122	10.3.40.145	264	60539	2869			eth:ip:tcp:http
1429224536.333735000	10.3.40.145	10.3.40.217	52	2869	60543			eth:ip:tcp
1429224536.334005000	10.3.40.145	10.3.40.217	40	2869	60543			eth:ip:tcp
1429224536.335725000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.336292000	10.3.40.217	10.3.40.145	1500	60544	2869			eth:ip:tcp
1429224536.336295000	10.3.40.217	10.3.40.145	1335	60544	2869			eth:ip:tcp
1429224536.336296000	10.3.40.217	10.3.40.145	1500	60544	2869			eth:ip:tcp:http:xml
1429224536.336428000	10.3.40.145	10.3.40.217	52	2869	60544			eth:ip:tcp
1429224536.336709000	10.3.40.145	10.3.40.217	40	2869	60544			eth:ip:tcp
1429224536.339273000	10.3.40.122	10.3.40.145	1500	60539	2869			eth:ip:tcp
1429224536.339361000	10.3.40.145	10.3.40.122	40	2869	60539			eth:ip:tcp
1429224536.343341000	10.3.40.217	10.3.40.145	40	60543	2869			eth:ip:tcp
1429224536.343342000	10.3.40.217	10.3.40.145	40	60544	2869			eth:ip:tcp
1429224536.343344000	10.3.40.122	10.3.40.145	1500	60539	2869			eth:ip:tcp
1429224536.343524000	10.3.40.145	10.3.40.217	40	2869	60543			eth:ip:tcp
1429224536.343756000	10.3.40.145	10.3.40.217	40	2869	60544			eth:ip:tcp
1429224536.345221000	10.3.40.145	10.3.40.217	40	2869	60544			eth:ip:tcp
1429224536.345697000	10.3.40.145	10.3.40.217	40	2869	60543			eth:ip:tcp
1429224536.346480000	10.3.40.122	10.3.40.145	1339	60539	2869			eth:ip:tcp
1429224536.346482000	10.3.40.122	10.3.40.145	1500	60539	2869			eth:ip:tcp:http:xml
1429224536.346595000	10.3.40.145	10.3.40.122	52	2869	60539			eth:ip:tcp
1429224536.346855000	10.3.40.145	10.3.40.122	40	2869	60539			eth:ip:tcp
1429224536.356165000	10.3.40.145	173.194.207.127	130			19305	60388	eth:ip:udp:data
1429224536.358057000	10.3.40.217	10.3.40.145	40	60544	2869			eth:ip:tcp
1429224536.358059000	10.3.40.217	10.3.40.145	40	60543	2869			eth:ip:tcp
1429224536.358060000	10.3.40.122	10.3.40.145	40	60539	2869			eth:ip:tcp
1429224536.358061000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224536.358063000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224536.358294000	10.3.40.145	10.3.40.122	40	2869	60539			eth:ip:tcp
1429224536.359064000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224536.362668000	10.3.40.145	10.3.40.122	40	2869	60539			eth:ip:tcp
1429224536.369216000	10.3.40.122	10.3.40.145	40	60539	2869			eth:ip:tcp
1429224536.375275000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.383681000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.396984000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.414435000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.434451000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.455284000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.474674000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.476237000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224536.483783000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.494042000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.515073000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.534554000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.539798000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224536.554721000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.572539000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224536.574796000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224536.583487000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.594476000	10.3.40.145	173.194.207.127	150			19305	60388	eth:ip:udp:data
1429224536.605688000	173.194.207.127	10.3.40.145	74			60388	19305	eth:ip:udp:rtp
1429224536.614582000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.618455000	10.3.40.146	224.0.0.251	253			5353	5353	eth:ip:udp:dns
1429224536.635397000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224536.654389000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224536.674535000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.684472000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.694560000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.715077000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.734029000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.754985000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224536.774612000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224536.783987000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.794932000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.812304000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224536.814941000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224536.820307000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224536.834468000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.838493000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224536.846923000	10.3.40.145	173.194.207.127	94			19305	60388	eth:ip:udp:data
1429224536.848599000	10.3.40.38	224.0.0.251	68			5353	5353	eth:ip:udp:dns
1429224536.853801000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224536.875848000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224536.892097000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.894712000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224536.914773000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224536.935186000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.954821000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224536.973858000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224536.994941000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224536.997062000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224537.014318000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224537.034567000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224537.055026000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224537.074576000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224537.084193000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224537.093913000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
