ip.len,frame.time_epoch,,,
143,1429224308.68565,42.1109480172,,
143,1429224308.70618,42.1109480174,,
50,1429224308.72073,42.1109480176,,
143,1429224308.72968,42.1109480177,,
84,1429224308.7378,42.1109480178,,
96,1429224308.73808,42.1109480178,,
143,1429224308.74525,42.1109480179,,
67,1429224308.75164,42.110948018,,
143,1429224308.76471,42.1109480181,,
143,1429224308.78454,42.1109480183,,
143,1429224308.80468,42.1109480186,,
143,1429224308.82526,42.1109480188,,
40,1429224308.83454,42.1109480189,,
143,1429224308.8464,42.1109480191,,
67,1429224308.85129,42.1109480191,,
84,1429224308.86197,42.1109480192,,
143,1429224308.86769,42.1109480193,,
96,1429224308.88264,42.1109480195,,
143,1429224308.88722,42.1109480195,,
143,1429224308.9057,42.1109480197,,
,1429224308.92015,42.1109480199,,
143,1429224308.9257,42.11094802,,
143,1429224308.94622,42.1109480202,,
67,1429224308.95133,42.1109480203,,
143,1429224308.96624,42.1109480204,,
143,1429224308.98766,42.1109480207,,
143,1429224309.00788,42.1109480209,,
,1429224309.0201,42.1109480211,,
143,1429224309.02771,42.1109480212,,
143,1429224309.04633,42.1109480214,,
67,1429224309.05117,42.1109480214,,
143,1429224309.06681,42.1109480216,,
143,1429224309.08554,42.1109480218,,
143,1429224309.106,42.1109480221,,
,1429224309.12015,42.1109480222,,
143,1429224309.1259,42.1109480223,,
143,1429224309.14636,42.1109480225,,
67,1429224309.1514,42.1109480226,,
143,1429224309.16705,42.1109480228,,
143,1429224309.18672,42.110948023,,
143,1429224309.20707,42.1109480232,,
143,1429224309.22754,42.1109480235,,
143,1429224309.24657,42.1109480237,,
67,1429224309.25108,42.1109480237,,
143,1429224309.26588,42.1109480239,,
143,1429224309.28736,42.1109480242,,
218,1429224309.29137,42.1109480242,,
143,1429224309.30672,42.1109480244,,
218,1429224309.31104,42.1109480244,,
143,1429224309.32605,42.1109480246,,
218,1429224309.33129,42.1109480247,,
84,1429224309.34223,42.1109480248,,
143,1429224309.34495,42.1109480248,,
218,1429224309.35092,42.1109480249,,
50,1429224309.35752,42.110948025,,
96,1429224309.36295,42.110948025,,
143,1429224309.36576,42.1109480251,,
218,1429224309.37089,42.1109480251,,
143,1429224309.38455,42.1109480253,,
67,1429224309.39106,42.1109480254,,
986,1429224309.40161,42.1109480255,,
98,1429224309.40174,42.1109480255,,
143,1429224309.40515,42.1109480255,,
52,1429224309.40859,42.1109480256,,
52,1429224309.40862,42.1109480256,,
98,1429224309.40891,42.1109480256,,
143,1429224309.42561,42.1109480258,,
218,1429224309.43098,42.1109480258,,
143,1429224309.44689,42.110948026,,
52,1429224309.44745,42.110948026,,
218,1429224309.45117,42.1109480261,,
143,1429224309.46764,42.1109480262,,
218,1429224309.47139,42.1109480263,,
143,1429224309.48541,42.1109480265,,
218,1429224309.49108,42.1109480265,,
143,1429224309.50592,42.1109480267,,
218,1429224309.51124,42.1109480268,,
143,1429224309.52628,42.1109480269,,
67,1429224309.53121,42.110948027,,
143,1429224309.54725,42.1109480272,,
223,1429224309.54876,42.1109480272,,
52,1429224309.54879,42.1109480272,,
1091,1429224309.54882,42.1109480272,,
52,1429224309.54883,42.1109480272,,
98,1429224309.54883,42.1109480272,,
52,1429224309.54884,42.1109480272,,
98,1429224309.55139,42.1109480272,,
143,1429224309.56806,42.1109480274,,
143,1429224309.58713,42.1109480276,,
52,1429224309.59835,42.1109480278,,
143,1429224309.6076,42.1109480279,,
,1429224309.62017,42.110948028,,
143,1429224309.62559,42.1109480281,,
67,1429224309.63104,42.1109480281,,
143,1429224309.64629,42.1109480283,,
143,1429224309.66651,42.1109480285,,
143,1429224309.6868,42.1109480288,,
143,1429224309.70543,42.110948029,,
143,1429224309.72699,42.1109480292,,
67,1429224309.73108,42.1109480293,,
84,1429224309.73748,42.1109480294,,
96,1429224309.73775,42.1109480294,,
143,1429224309.74534,42.1109480295,,
143,1429224309.76464,42.1109480297,,
143,1429224309.78594,42.1109480299,,
52,1429224309.79546,42.11094803,,
148,1429224309.80167,42.1109480301,,
52,1429224309.8023,42.1109480301,,
439,1429224309.8058,42.1109480302,,
144,1429224309.80599,42.1109480302,,
52,1429224309.80855,42.1109480302,,
143,1429224309.80928,42.1109480302,,
145,1429224309.81186,42.1109480302,,
52,1429224309.81278,42.1109480302,,
52,1429224309.8128,42.1109480302,,
52,1429224309.81872,42.1109480303,,
,1429224309.82009,42.1109480303,,
,1429224309.8201,42.1109480303,,
84,1429224309.82235,42.1109480304,,
143,1429224309.82502,42.1109480304,,
67,1429224309.83136,42.1109480305,,
96,1429224309.84302,42.1109480306,,
179,1429224309.84425,42.1109480306,,
412,1429224309.84427,42.1109480306,,
98,1429224309.84428,42.1109480306,,
52,1429224309.84433,42.1109480306,,
98,1429224309.84509,42.1109480306,,
143,1429224309.84606,42.1109480306,,
153,1429224309.85429,42.1109480307,,
428,1429224309.85432,42.1109480307,,
98,1429224309.85433,42.1109480307,,
52,1429224309.85437,42.1109480307,,
98,1429224309.85513,42.1109480307,,
143,1429224309.86576,42.1109480309,,
101,1429224309.87246,42.1109480309,,
121,1429224309.87249,42.1109480309,,
52,1429224309.87255,42.1109480309,,
979,1429224309.87299,42.1109480309,,
98,1429224309.87302,42.1109480309,,
52,1429224309.87304,42.1109480309,,
98,1429224309.87332,42.1109480309,,
172,1429224309.88218,42.110948031,,
143,1429224309.88602,42.1109480311,,
52,1429224309.88907,42.1109480311,,
143,1429224309.90676,42.1109480313,,
148,1429224309.92175,42.1109480315,,
101,1429224309.92362,42.1109480315,,
155,1429224309.92364,42.1109480315,,
52,1429224309.92367,42.1109480315,,
143,1429224309.92603,42.1109480316,,
1295,1429224309.92664,42.1109480316,,
98,1429224309.92667,42.1109480316,,
52,1429224309.92671,42.1109480316,,
98,1429224309.92773,42.1109480316,,
67,1429224309.93145,42.1109480316,,
52,1429224309.93459,42.1109480317,,
143,1429224309.94758,42.1109480318,,
143,1429224309.96767,42.110948032,,
143,1429224309.98672,42.1109480323,,
143,1429224310.00553,42.1109480325,,
147,1429224310.0086,42.1109480325,,
279,1429224310.00863,42.1109480325,,
52,1429224310.00866,42.1109480325,,
1120,1429224310.01079,42.1109480325,,
98,1429224310.01081,42.1109480325,,
52,1429224310.01098,42.1109480325,,
98,1429224310.01171,42.1109480325,,
143,1429224310.02529,42.1109480327,,
67,1429224310.03105,42.1109480328,,
143,1429224310.04602,42.1109480329,,
101,1429224310.04842,42.110948033,,
300,1429224310.04845,42.110948033,,
52,1429224310.04858,42.110948033,,
1242,1429224310.05037,42.110948033,,
98,1429224310.0504,42.110948033,,
52,1429224310.05044,42.110948033,,
98,1429224310.05166,42.110948033,,
50,1429224310.06016,42.1109480331,,
143,1429224310.06701,42.1109480332,,
143,1429224310.08493,42.1109480334,,
52,1429224310.09838,42.1109480335,,
143,1429224310.10505,42.1109480336,,
143,1429224310.1254,42.1109480339,,
67,1429224310.13102,42.1109480339,,
143,1429224310.14596,42.1109480341,,
143,1429224310.1672,42.1109480343,,
143,1429224310.18759,42.1109480346,,
143,1429224310.20492,42.1109480348,,
,1429224310.22025,42.110948035,,
143,1429224310.22586,42.110948035,,
67,1429224310.23125,42.1109480351,,
143,1429224310.24678,42.1109480353,,
143,1429224310.26786,42.1109480355,,
143,1429224310.28693,42.1109480357,,
84,1429224310.30264,42.1109480359,,
143,1429224310.30773,42.110948036,,
96,1429224310.32332,42.1109480361,,
143,1429224310.32598,42.1109480362,,
67,1429224310.33117,42.1109480362,,
143,1429224310.34701,42.1109480364,,
143,1429224310.36576,42.1109480366,,
143,1429224310.38637,42.1109480369,,
143,1429224310.40734,42.1109480371,,
143,1429224310.42747,42.1109480374,,
67,1429224310.43135,42.1109480374,,
143,1429224310.44555,42.1109480376,,
143,1429224310.4661,42.1109480378,,
143,1429224310.48729,42.110948038,,
74,1429224310.48757,42.1109480381,,
218,1429224310.49161,42.1109480381,,
143,1429224310.5075,42.1109480383,,
218,1429224310.51113,42.1109480383,,
143,1429224310.52557,42.1109480385,,
218,1429224310.53106,42.1109480386,,
143,1429224310.54561,42.1109480387,,
218,1429224310.5512,42.1109480388,,
143,1429224310.5663,42.110948039,,
218,1429224310.57118,42.110948039,,
143,1429224310.58689,42.1109480392,,
218,1429224310.59143,42.1109480393,,
143,1429224310.60746,42.1109480394,,
67,1429224310.61171,42.1109480395,,
,1429224310.62015,42.1109480396,,
143,1429224310.62769,42.1109480397,,
143,1429224310.64547,42.1109480399,,
50,1429224310.65602,42.11094804,,
143,1429224310.66534,42.1109480401,,
143,1429224310.6862,42.1109480403,,
143,1429224310.70531,42.1109480406,,
67,1429224310.71078,42.1109480406,,
143,1429224310.72628,42.1109480408,,
84,1429224310.73785,42.1109480409,,
96,1429224310.73808,42.110948041,,
143,1429224310.74598,42.110948041,,
143,1429224310.76708,42.1109480413,,
84,1429224310.78282,42.1109480415,,
143,1429224310.78776,42.1109480415,,
96,1429224310.80341,42.1109480417,,
143,1429224310.80727,42.1109480418,,
67,1429224310.81099,42.1109480418,,
,1429224310.82012,42.1109480419,,
143,1429224310.82653,42.110948042,,
143,1429224310.84733,42.1109480422,,
143,1429224310.86547,42.1109480424,,
143,1429224310.88659,42.1109480427,,
143,1429224310.90683,42.1109480429,,
67,1429224310.91128,42.110948043,,
143,1429224310.92755,42.1109480431,,
143,1429224310.94517,42.1109480433,,
143,1429224310.96595,42.1109480436,,
143,1429224310.98764,42.1109480438,,
143,1429224311.00532,42.110948044,,
67,1429224311.01085,42.1109480441,,
143,1429224311.02583,42.1109480443,,
143,1429224311.04647,42.1109480445,,
143,1429224311.06649,42.1109480448,,
143,1429224311.0868,42.110948045,,
143,1429224311.1065,42.1109480452,,
67,1429224311.11156,42.1109480453,,
143,1429224311.12708,42.1109480455,,
143,1429224311.14813,42.1109480457,,
143,1429224311.16552,42.1109480459,,
143,1429224311.18586,42.1109480461,,
143,1429224311.20652,42.1109480464,,
67,1429224311.21258,42.1109480464,,
143,1429224311.22838,42.1109480466,,
50,1429224311.2359,42.1109480467,,
143,1429224311.24484,42.1109480468,,
218,1429224311.25393,42.1109480469,,
84,1429224311.26312,42.110948047,,
143,1429224311.26599,42.1109480471,,
218,1429224311.27121,42.1109480471,,
96,1429224311.28363,42.1109480473,,
143,1429224311.28761,42.1109480473,,
218,1429224311.29104,42.1109480474,,
143,1429224311.30662,42.1109480475,,
218,1429224311.31146,42.1109480476,,
,1429224311.32009,42.1109480477,,
143,1429224311.32583,42.1109480478,,
218,1429224311.332,42.1109480478,,
143,1429224311.34675,42.110948048,,
218,1429224311.35092,42.110948048,,
143,1429224311.36613,42.1109480482,,
67,1429224311.37109,42.1109480483,,
143,1429224311.38696,42.1109480485,,
143,1429224311.40843,42.1109480487,,
218,1429224311.41112,42.1109480487,,
143,1429224311.42626,42.1109480489,,
218,1429224311.43099,42.110948049,,
143,1429224311.4466,42.1109480492,,
218,1429224311.45161,42.1109480492,,
143,1429224311.46723,42.1109480494,,
218,1429224311.47108,42.1109480494,,
143,1429224311.48676,42.1109480496,,
218,1429224311.49103,42.1109480497,,
143,1429224311.50834,42.1109480499,,
67,1429224311.51218,42.1109480499,,
143,1429224311.52714,42.1109480501,,
143,1429224311.54776,42.1109480503,,
143,1429224311.56575,42.1109480505,,
143,1429224311.58651,42.1109480508,,
143,1429224311.60636,42.110948051,,
67,1429224311.61087,42.1109480511,,
143,1429224311.62681,42.1109480512,,
143,1429224311.64644,42.1109480515,,
143,1429224311.66752,42.1109480517,,
218,1429224311.67085,42.1109480517,,
143,1429224311.68964,42.110948052,,
218,1429224311.69126,42.110948052,,
143,1429224311.70572,42.1109480521,,
218,1429224311.71373,42.1109480522,,
143,1429224311.72618,42.1109480524,,
218,1429224311.73119,42.1109480524,,
84,1429224311.73798,42.1109480525,,
96,1429224311.73817,42.1109480525,,
84,1429224311.74327,42.1109480526,,
143,1429224311.74579,42.1109480526,,
218,1429224311.75224,42.1109480527,,
96,1429224311.76388,42.1109480528,,
143,1429224311.76717,42.1109480529,,
67,1429224311.77117,42.1109480529,,
50,1429224311.78315,42.110948053,,
143,1429224311.78722,42.1109480531,,
143,1429224311.80597,42.1109480533,,
143,1429224311.82518,42.1109480535,,
143,1429224311.84445,42.1109480538,,
143,1429224311.86585,42.110948054,,
67,1429224311.87124,42.1109480541,,
143,1429224311.88625,42.1109480542,,
143,1429224311.90759,42.1109480545,,
143,1429224311.92768,42.1109480547,,
143,1429224311.94722,42.1109480549,,
143,1429224311.96514,42.1109480552,,
67,1429224311.97128,42.1109480552,,
143,1429224311.98567,42.1109480554,,
143,1429224312.00627,42.1109480556,,
143,1429224312.02678,42.1109480559,,
143,1429224312.04637,42.1109480561,,
218,1429224312.05108,42.1109480561,,
143,1429224312.06728,42.1109480563,,
218,1429224312.07092,42.1109480564,,
94,1429224312.08163,42.1109480565,,
143,1429224312.08658,42.1109480566,,
218,1429224312.09124,42.1109480566,,
143,1429224312.10722,42.1109480568,,
218,1429224312.11118,42.1109480568,,
143,1429224312.12787,42.110948057,,
218,1429224312.13104,42.1109480571,,
143,1429224312.14586,42.1109480572,,
67,1429224312.15192,42.1109480573,,
,1429224312.1648,42.1109480575,,
74,1429224312.16649,42.1109480575,,
143,1429224312.16756,42.1109480575,,
143,1429224312.18612,42.1109480577,,
143,1429224312.20599,42.1109480579,,
84,1429224312.22362,42.1109480581,,
143,1429224312.22762,42.1109480582,,
96,1429224312.24422,42.1109480584,,
143,1429224312.24834,42.1109480584,,
67,1429224312.25111,42.1109480585,,
143,1429224312.266,42.1109480586,,
143,1429224312.2866,42.1109480589,,
143,1429224312.30722,42.1109480591,,
143,1429224312.32729,42.1109480593,,
143,1429224312.34526,42.1109480596,,
67,1429224312.35138,42.1109480596,,
143,1429224312.3663,42.1109480598,,
,1429224312.38078,42.11094806,,
143,1429224312.38655,42.11094806,,
143,1429224312.40654,42.1109480603,,
143,1429224312.42741,42.1109480605,,
143,1429224312.4474,42.1109480607,,
67,1429224312.45092,42.1109480608,,
143,1429224312.46703,42.110948061,,
143,1429224312.4874,42.1109480612,,
143,1429224312.50726,42.1109480614,,
143,1429224312.52726,42.1109480617,,
143,1429224312.54665,42.1109480619,,
67,1429224312.551,42.1109480619,,
143,1429224312.56622,42.1109480621,,
143,1429224312.58769,42.1109480624,,
143,1429224312.60612,42.1109480626,,
143,1429224312.62587,42.1109480628,,
143,1429224312.64804,42.1109480631,,
67,1429224312.65142,42.1109480631,,
143,1429224312.66769,42.1109480633,,
143,1429224312.68582,42.1109480635,,
84,1429224312.70449,42.1109480637,,
143,1429224312.7077,42.1109480637,,
96,1429224312.72502,42.1109480639,,
143,1429224312.72672,42.110948064,,
84,1429224312.73746,42.1109480641,,
96,1429224312.73771,42.1109480641,,
67,1429224312.75135,42.1109480643,,
143,1429224312.75393,42.1109480643,,
143,1429224312.7667,42.1109480644,,
143,1429224312.78632,42.1109480647,,
143,1429224312.80705,42.1109480649,,
143,1429224312.82775,42.1109480651,,
143,1429224312.84525,42.1109480653,,
67,1429224312.85089,42.1109480654,,
143,1429224312.86639,42.1109480656,,
143,1429224312.88689,42.1109480658,,
143,1429224312.90751,42.1109480661,,
50,1429224312.92264,42.1109480662,,
143,1429224312.92525,42.1109480663,,
143,1429224312.94632,42.1109480665,,
67,1429224312.95121,42.1109480666,,
143,1429224312.96647,42.1109480667,,
143,1429224312.98724,42.110948067,,
143,1429224313.00792,42.1109480672,,
,1429224313.02002,42.1109480674,,
143,1429224313.02589,42.1109480674,,
143,1429224313.04579,42.1109480677,,
67,1429224313.05166,42.1109480677,,
143,1429224313.06698,42.1109480679,,
143,1429224313.08678,42.1109480681,,
143,1429224313.10682,42.1109480684,,
,1429224313.12005,42.1109480685,,
143,1429224313.12762,42.1109480686,,
143,1429224313.14624,42.1109480688,,
67,1429224313.15099,42.1109480689,,
143,1429224313.16661,42.1109480691,,
84,1429224313.18418,42.1109480693,,
143,1429224313.18718,42.1109480693,,
96,1429224313.2049,42.1109480695,,
143,1429224313.20628,42.1109480695,,
143,1429224313.22554,42.1109480697,,
143,1429224313.24723,42.11094807,,
67,1429224313.25111,42.11094807,,
143,1429224313.26749,42.1109480702,,
143,1429224313.2878,42.1109480705,,
143,1429224313.30596,42.1109480707,,
143,1429224313.32633,42.1109480709,,
143,1429224313.3469,42.1109480711,,
67,1429224313.35082,42.1109480712,,
143,1429224313.36713,42.1109480714,,
143,1429224313.3889,42.1109480716,,
143,1429224313.40588,42.1109480718,,
143,1429224313.42632,42.1109480721,,
143,1429224313.44673,42.1109480723,,
67,1429224313.45085,42.1109480723,,
143,1429224313.46797,42.1109480725,,
143,1429224313.48676,42.1109480728,,
143,1429224313.50787,42.110948073,,
143,1429224313.52546,42.1109480732,,
143,1429224313.5464,42.1109480735,,
67,1429224313.55123,42.1109480735,,
143,1429224313.56535,42.1109480737,,
143,1429224313.58543,42.1109480739,,
143,1429224313.60572,42.1109480741,,
143,1429224313.62614,42.1109480744,,
50,1429224313.6307,42.1109480744,,
143,1429224313.64641,42.1109480746,,
67,1429224313.65087,42.1109480747,,
,1429224313.65111,42.1109480747,,
84,1429224313.66435,42.1109480748,,
143,1429224313.66742,42.1109480749,,
96,1429224313.68492,42.1109480751,,
143,1429224313.68737,42.1109480751,,
143,1429224313.70568,42.1109480753,,
143,1429224313.72673,42.1109480755,,
84,1429224313.73779,42.1109480757,,
96,1429224313.7381,42.1109480757,,
143,1429224313.74794,42.1109480758,,
67,1429224313.75136,42.1109480758,,
143,1429224313.76643,42.110948076,,
143,1429224313.78653,42.1109480762,,
143,1429224313.80815,42.1109480765,,
,1429224313.81947,42.1109480766,,
,1429224313.82002,42.1109480766,,
143,1429224313.82587,42.1109480767,,
143,1429224313.84578,42.1109480769,,
67,1429224313.85139,42.110948077,,
143,1429224313.86702,42.1109480772,,
143,1429224313.88756,42.1109480774,,
143,1429224313.90719,42.1109480776,,
,1429224313.92005,42.1109480778,,
143,1429224313.92768,42.1109480779,,
143,1429224313.94552,42.1109480781,,
67,1429224313.95104,42.1109480781,,
143,1429224313.96717,42.1109480783,,
143,1429224313.9869,42.1109480786,,
143,1429224314.00683,42.1109480788,,
143,1429224314.02688,42.110948079,,
218,1429224314.03116,42.1109480791,,
143,1429224314.04785,42.1109480793,,
218,1429224314.05105,42.1109480793,,
143,1429224314.06818,42.1109480795,,
218,1429224314.07079,42.1109480795,,
143,1429224314.08547,42.1109480797,,
218,1429224314.09086,42.1109480798,,
143,1429224314.1048,42.1109480799,,
218,1429224314.11126,42.11094808,,
143,1429224314.12573,42.1109480802,,
